file_path,label,source,artist,title,year,source_url,wikiart_style,split
data/images/Surrealism/m_c__escher_st__francis_preaching_to_the_birds.jpg,Surrealism,wikiart,M.C. Escher,St. Francis preaching to the Birds,1922,https://www.wikiart.org/en/m-c-escher/st-francis-preaching-to-the-birds,surrealism,train
data/images/Surrealism/max_ernst_a_friends__reunion.jpg,Surrealism,wikiart,Max Ernst,A Friends' Reunion,1922,https://www.wikiart.org/en/max-ernst/a-friends-reunion-1922,surrealism,train
data/images/Surrealism/max_ernst_the_arrival_of_travellers__illustration_for__the_misfortunes_of_the_im.jpg,Surrealism,wikiart,Max Ernst,"The Arrival of travellers (Illustration for ""The Misfortunes of the Immortals"")",1922,https://www.wikiart.org/en/max-ernst/the-arrival-of-travellers-illustration-for-the-misfortunes-of-the-immortals-1922,surrealism,train
data/images/Pop Art/will_barnet_not_detected.jpg,Pop Art,wikiart,Will Barnet,not detected,XX cent.,https://www.wikiart.org/en/will-barnet/not-detected-30,pop-art,train
data/images/Pop Art/will_barnet_introspection.jpg,Pop Art,wikiart,Will Barnet,Introspection,XX cent.,https://www.wikiart.org/en/will-barnet/introspection,pop-art,train
data/images/Pop Art/will_barnet_mother_and_child.jpg,Pop Art,wikiart,Will Barnet,Mother and child,XX cent.,https://www.wikiart.org/en/will-barnet/mother-and-child,pop-art,test
data/images/Pop Art/will_barnet_portrait_of_rrn.jpg,Pop Art,wikiart,Will Barnet,Portrait of RRN,XX cent.,https://www.wikiart.org/en/will-barnet/portrait-of-rrn,pop-art,train
data/images/Pop Art/will_barnet_self-portrait.jpg,Pop Art,wikiart,Will Barnet,Self-portrait,XX cent.,https://www.wikiart.org/en/will-barnet/self-portrait,pop-art,train
data/images/Pop Art/will_barnet_woman_on_tree_with_cat.jpg,Pop Art,wikiart,Will Barnet,Woman on Tree With Cat,XX cent.,https://www.wikiart.org/en/will-barnet/woman-on-tree-with-cat,pop-art,test
data/images/Pop Art/alex_katz_a_tree_in_winter.jpg,Pop Art,wikiart,Alex Katz,A Tree In Winter,XX cent.,https://www.wikiart.org/en/alex-katz/a-tree-in-winter,pop-art,test
data/images/Pop Art/alex_katz_a_window_in_a_building.jpg,Pop Art,wikiart,Alex Katz,A Window In A Building,XX cent.,https://www.wikiart.org/en/alex-katz/a-window-in-a-building,pop-art,test
data/images/Pop Art/alex_katz_ada_in_front_of_black_brook.jpg,Pop Art,wikiart,Alex Katz,Ada In Front Of Black Brook,XX cent.,https://www.wikiart.org/en/alex-katz/ada-in-front-of-black-brook,pop-art,test
data/images/Pop Art/alex_katz_ada_in_the_water.jpg,Pop Art,wikiart,Alex Katz,Ada in the Water,XX cent.,https://www.wikiart.org/en/alex-katz/ada-in-the-water,pop-art,train
data/images/Pop Art/alex_katz_ada_in_white_dress.jpg,Pop Art,wikiart,Alex Katz,Ada in White Dress,XX cent.,https://www.wikiart.org/en/alex-katz/ada-in-white-dress,pop-art,test
data/images/Pop Art/alex_katz_ada_with_bathing_cap.jpg,Pop Art,wikiart,Alex Katz,Ada With Bathing Cap,XX cent.,https://www.wikiart.org/en/alex-katz/ada-with-bathing-cap,pop-art,test
data/images/Pop Art/alex_katz_ada_with_flowers.jpg,Pop Art,wikiart,Alex Katz,Ada with Flowers,XX cent.,https://www.wikiart.org/en/alex-katz/ada-with-flowers,pop-art,test
data/images/Pop Art/alex_katz_good_afternoon.jpg,Pop Art,wikiart,Alex Katz,Good Afternoon,XX cent.,https://www.wikiart.org/en/alex-katz/good-afternoon,pop-art,test
data/images/Pop Art/alex_katz_hiroshi_and_marcia.jpg,Pop Art,wikiart,Alex Katz,Hiroshi and Marcia,XX cent.,https://www.wikiart.org/en/alex-katz/hiroshi-and-marcia,pop-art,test
data/images/Pop Art/alex_katz_jacob.jpg,Pop Art,wikiart,Alex Katz,Jacob,XX cent.,https://www.wikiart.org/en/alex-katz/jacob,pop-art,test
data/images/Pop Art/alex_katz_john.jpg,Pop Art,wikiart,Alex Katz,John,XX cent.,https://www.wikiart.org/en/alex-katz/john,pop-art,train
data/images/Pop Art/alex_katz_pamela_and_sylvie.jpg,Pop Art,wikiart,Alex Katz,Pamela and Sylvie,XX cent.,https://www.wikiart.org/en/alex-katz/pamela-and-sylvie,pop-art,test
data/images/Pop Art/alex_katz_roger_and_sophie.jpg,Pop Art,wikiart,Alex Katz,Roger and Sophie,XX cent.,https://www.wikiart.org/en/alex-katz/roger-and-sophie,pop-art,test
data/images/Pop Art/alex_katz_roof_garden.jpg,Pop Art,wikiart,Alex Katz,Roof Garden,XX cent.,https://www.wikiart.org/en/alex-katz/roof-garden,pop-art,test
data/images/Pop Art/alex_katz_sunny.jpg,Pop Art,wikiart,Alex Katz,Sunny,XX cent.,https://www.wikiart.org/en/alex-katz/sunny,pop-art,test
data/images/Pop Art/alex_katz_the_red_smile.jpg,Pop Art,wikiart,Alex Katz,The Red Smile,XX cent.,https://www.wikiart.org/en/alex-katz/the-red-smile,pop-art,test
data/images/Pop Art/alex_katz_vincent_katz__with_frisbee_.jpg,Pop Art,wikiart,Alex Katz,Vincent Katz (with Frisbee),XX cent.,https://www.wikiart.org/en/alex-katz/vincent-katz-with-frisbee,pop-art,train
data/images/Pop Art/alex_katz_violet_daisies.jpg,Pop Art,wikiart,Alex Katz,Violet Daisies,XX cent.,https://www.wikiart.org/en/alex-katz/violet-daisies,pop-art,train
data/images/Pop Art/alex_katz_your_friends___neighbors.jpg,Pop Art,wikiart,Alex Katz,Your friends & neighbors,XX cent.,https://www.wikiart.org/en/alex-katz/your-friends-neighbors,pop-art,train
data/images/Pop Art/charles_blackman_children_on_the_beach.jpg,Pop Art,wikiart,Charles Blackman,Children on the Beach,XX cent.,https://www.wikiart.org/en/charles-blackman/children-on-the-beach,pop-art,train
data/images/Pop Art/charles_blackman_girl_seated.jpg,Pop Art,wikiart,Charles Blackman,Girl Seated,XX cent.,https://www.wikiart.org/en/charles-blackman/girl-seated,pop-art,train
data/images/Pop Art/charles_blackman_girl_with_flowers.jpg,Pop Art,wikiart,Charles Blackman,Girl with Flowers,XX cent.,https://www.wikiart.org/en/charles-blackman/girl-with-flowers,pop-art,train
data/images/Pop Art/charles_blackman_girl_with_sunflowers.jpg,Pop Art,wikiart,Charles Blackman,Girl with Sunflowers,XX cent.,https://www.wikiart.org/en/charles-blackman/girl-with-sunflowers,pop-art,train
data/images/Pop Art/claes_oldenburg__free__stamp_at_cleveland_city_hall__collaboration_with_van_brug.jpg,Pop Art,wikiart,Claes Oldenburg,”Free” Stamp at Cleveland City Hall (collaboration with van Bruggen),XX cent.,https://www.wikiart.org/en/claes-oldenburg/free-stamp-at-cleveland-city-hall-collaboration-with-van-bruggen,pop-art,train
data/images/Pop Art/yayoi_kusama_kusama_in_a_foreign_country.jpg,Pop Art,wikiart,Yayoi Kusama,Kusama In A Foreign Country,XX cent.,https://www.wikiart.org/en/yayoi-kusama/kusama-in-a-foreign-country,pop-art,train
data/images/Pop Art/jasper_johns_flag_above_white.jpg,Pop Art,wikiart,Jasper Johns,Flag Above White,XX cent.,https://www.wikiart.org/en/jasper-johns/flag-above-white,pop-art,test
data/images/Pop Art/nikias_skapinakis_paisagem_-_bandeira_portuguesa.jpg,Pop Art,wikiart,Nikias Skapinakis,Paisagem - Bandeira Portuguesa,XX cent.,https://www.wikiart.org/en/nikias-skapinakis/paisagem-bandeira-portuguesa,pop-art,train
data/images/Pop Art/jyoti_bhatt_a_face.jpg,Pop Art,wikiart,Jyoti Bhatt,A Face,XX cent.,https://www.wikiart.org/en/jyoti-bhatt/a-face,pop-art,train
data/images/Pop Art/samuel_buri_greti.jpg,Pop Art,wikiart,Samuel Buri,Greti,XX cent.,https://www.wikiart.org/en/samuel-buri/greti,pop-art,test
data/images/Pop Art/ivan_eyre_field_point_77_100.jpg,Pop Art,wikiart,Ivan Eyre,Field Point 77/100,XX cent.,https://www.wikiart.org/en/ivan-eyre/field-point-77-100,pop-art,test
data/images/Pop Art/ivan_eyre_study_for_black_woman.jpg,Pop Art,wikiart,Ivan Eyre,Study for Black Woman,XX cent.,https://www.wikiart.org/en/ivan-eyre/study-for-black-woman,pop-art,train
data/images/Pop Art/ivan_eyre_study_for_moos-o-men.jpg,Pop Art,wikiart,Ivan Eyre,Study for Moos-O-Men,XX cent.,https://www.wikiart.org/en/ivan-eyre/study-for-moos-o-men,pop-art,train
data/images/Pop Art/martial_raysse_juillet__tableau_a_geometrie_variable.jpg,Pop Art,wikiart,Martial Raysse,"Juillet, Tableau a geometrie variable",XX cent.,https://www.wikiart.org/en/martial-raysse/juillet-tableau-a-geometrie-variable,pop-art,train
data/images/Pop Art/martial_raysse_untitled.jpg,Pop Art,wikiart,Martial Raysse,Untitled,XX cent.,https://www.wikiart.org/en/martial-raysse/unknown-title,pop-art,train
data/images/Pop Art/antonio_berni_pasos.jpg,Pop Art,wikiart,Antonio Berni,Pasos,1936,https://www.wikiart.org/en/antonio-berni/pasos-1936,pop-art,train
data/images/Pop Art/dale_hickey_to_the_boring_fifties_ii.jpg,Pop Art,wikiart,Dale Hickey,To the boring fifties II,XX cent.,https://www.wikiart.org/en/dale-hickey/to-the-boring-fifties-ii,pop-art,train
data/images/Pop Art/edward_ruscha_ancock__rooftops_series__4_.jpg,Pop Art,wikiart,Edward Ruscha,ancock (Rooftops Series #4),XX cent.,https://www.wikiart.org/en/edward-ruscha/ancock-rooftops-series-4,pop-art,train
data/images/Pop Art/edward_ruscha_conoco_-_shamrock__texas__from_five_views_from_the_panhandle_serie.jpg,Pop Art,wikiart,Edward Ruscha,"Conoco - Shamrock, Texas (from Five Views from the Panhandle Series)",XX cent.,https://www.wikiart.org/en/edward-ruscha/conoco-shamrock-texas-from-five-views-from-the-panhandle-series,pop-art,train
data/images/Pop Art/edward_ruscha_enco_-_conway__texas__from_five_views_from_the_panhandle_series_.jpg,Pop Art,wikiart,Edward Ruscha,"Enco - Conway, Texas (from Five Views from the Panhandle Series)",XX cent.,https://www.wikiart.org/en/edward-ruscha/enco-conway-texas-from-five-views-from-the-panhandle-series,pop-art,train
data/images/Pop Art/edward_ruscha_faucet.jpg,Pop Art,wikiart,Edward Ruscha,Faucet,XX cent.,https://www.wikiart.org/en/edward-ruscha/faucet,pop-art,train
data/images/Pop Art/edward_ruscha_residential__rooftops_series__1_.jpg,Pop Art,wikiart,Edward Ruscha,Residential (Rooftops Series #1),XX cent.,https://www.wikiart.org/en/edward-ruscha/residential-rooftops-series-1,pop-art,train
data/images/Pop Art/edward_ruscha_ripe.jpg,Pop Art,wikiart,Edward Ruscha,Ripe,XX cent.,https://www.wikiart.org/en/edward-ruscha/ripe,pop-art,train
data/images/Pop Art/edward_ruscha_rooftop__rooftops_series__2_.jpg,Pop Art,wikiart,Edward Ruscha,Rooftop (Rooftops Series #2),XX cent.,https://www.wikiart.org/en/edward-ruscha/rooftop-rooftops-series-2,pop-art,train
data/images/Pop Art/gerard_fromanger_au_printemps.jpg,Pop Art,wikiart,Gerard Fromanger,Au printemps,XX cent.,https://www.wikiart.org/en/gerard-fromanger/au-printemps,pop-art,train
data/images/Pop Art/gerard_fromanger_bleu_azural.jpg,Pop Art,wikiart,Gerard Fromanger,Bleu Azural,XX cent.,https://www.wikiart.org/en/gerard-fromanger/bleu-azural,pop-art,test
data/images/Pop Art/gerard_fromanger_vert_v_ron_se.jpg,Pop Art,wikiart,Gerard Fromanger,Vert Véronèse,XX cent.,https://www.wikiart.org/en/gerard-fromanger/vert-v-ron-se,pop-art,train
data/images/Pop Art/gerard_fromanger_violet_d_egypte.jpg,Pop Art,wikiart,Gerard Fromanger,Violet d’Egypte,XX cent.,https://www.wikiart.org/en/gerard-fromanger/violet-d-egypte,pop-art,train
data/images/Pop Art/jose_de_guimaraes_pra_a_25_de_abril__lisboa.jpg,Pop Art,wikiart,Jose de Guimaraes,"Praça 25 de Abril, Lisboa",XX cent.,https://www.wikiart.org/en/jose-de-guimaraes/pra-a-25-de-abril-lisboa,pop-art,test
data/images/Pop Art/yu_youhan_untitled__mao_marilyn_.jpg,Pop Art,wikiart,Yu Youhan,Untitled (Mao/Marilyn),XX cent.,https://www.wikiart.org/en/yu-youhan/untitled-mao-marilyn,pop-art,train
data/images/Pop Art/marko_pogacnik_bottle.jpg,Pop Art,wikiart,Marko Pogacnik,Bottle,XX cent.,https://www.wikiart.org/en/marko-pogacnik/bottle,pop-art,train
data/images/Pop Art/marko_pogacnik_cards.jpg,Pop Art,wikiart,Marko Pogacnik,Cards,XX cent.,https://www.wikiart.org/en/marko-pogacnik/cards,pop-art,train
data/images/Pop Art/marko_pogacnik_pop_object.jpg,Pop Art,wikiart,Marko Pogacnik,Pop Object,XX cent.,https://www.wikiart.org/en/marko-pogacnik/pop-object,pop-art,train
data/images/Pop Art/marko_pogacnik_pop_article.jpg,Pop Art,wikiart,Marko Pogacnik,Pop Article,XX cent.,https://www.wikiart.org/en/marko-pogacnik/pop-article,pop-art,train
data/images/Pop Art/marko_pogacnik_rolling_stones_matchboxes.jpg,Pop Art,wikiart,Marko Pogacnik,Rolling Stones Matchboxes,XX cent.,https://www.wikiart.org/en/marko-pogacnik/rolling-stones-matchboxes,pop-art,train
data/images/Pop Art/marko_pogacnik_untitled.jpg,Pop Art,wikiart,Marko Pogacnik,Untitled,XX cent.,https://www.wikiart.org/en/marko-pogacnik/untitled-4,pop-art,train
data/images/Pop Art/claudio_tozzi_eu_juro_que_vi_caetano.jpg,Pop Art,wikiart,Claudio Tozzi,Eu juro que vi Caetano,XX cent.,https://www.wikiart.org/en/claudio-tozzi/eu-juro-que-vi-caetano,pop-art,train
data/images/Pop Art/eduardo_paolozzi_lessons_of_last_time.jpg,Pop Art,wikiart,Eduardo Paolozzi,Lessons of Last Time,1947,https://www.wikiart.org/en/eduardo-paolozzi/lessons-of-last-time-1947,pop-art,train
data/images/Pop Art/eduardo_paolozzi_meet_the_people.jpg,Pop Art,wikiart,Eduardo Paolozzi,Meet the People,1948,https://www.wikiart.org/en/eduardo-paolozzi/meet-the-people-1948,pop-art,train
data/images/Pop Art/eduardo_paolozzi_dr__pepper.jpg,Pop Art,wikiart,Eduardo Paolozzi,Dr. Pepper,1948,https://www.wikiart.org/en/eduardo-paolozzi/dr-pepper-1948,pop-art,train
data/images/Pop Art/eduardo_paolozzi_it_s_a_psychological_fact_pleasure_helps_your_disposition.jpg,Pop Art,wikiart,Eduardo Paolozzi,It's a Psychological Fact Pleasure Helps your Disposition,1948,https://www.wikiart.org/en/eduardo-paolozzi/it-s-a-psychological-fact-pleasure-helps-your-disposition-1948,pop-art,train
data/images/Pop Art/eduardo_paolozzi_sack-o-sauce.jpg,Pop Art,wikiart,Eduardo Paolozzi,Sack-o-sauce,1948,https://www.wikiart.org/en/eduardo-paolozzi/sack-o-sauce-1948,pop-art,train
data/images/Pop Art/roger_raveel_zulma.jpg,Pop Art,wikiart,Roger Raveel,Zulma,1948,https://www.wikiart.org/en/roger-raveel/zulma-1948,pop-art,train
data/images/Pop Art/hiro_yamagata_tower_at_dusk.jpg,Pop Art,wikiart,Hiro Yamagata,Tower at Dusk,XX cent.,https://www.wikiart.org/en/hiro-yamagata/not-detected-272393,pop-art,test
data/images/Pop Art/hiro_yamagata_au_bon_coin.jpg,Pop Art,wikiart,Hiro Yamagata,Au Bon Coin,XX cent.,https://www.wikiart.org/en/hiro-yamagata/not-detected-272394,pop-art,train
data/images/Pop Art/hiro_yamagata_an_american_in_paris.jpg,Pop Art,wikiart,Hiro Yamagata,An American in Paris,XX cent.,https://www.wikiart.org/en/hiro-yamagata/not-detected-272395,pop-art,train
data/images/Pop Art/hiro_yamagata_fallen_leaves.jpg,Pop Art,wikiart,Hiro Yamagata,Fallen Leaves,XX cent.,https://www.wikiart.org/en/hiro-yamagata/not-detected-272399,pop-art,train
data/images/Pop Art/hiro_yamagata_rites_of_spring.jpg,Pop Art,wikiart,Hiro Yamagata,Rites of Spring,XX cent.,https://www.wikiart.org/en/hiro-yamagata/not-detected-272400,pop-art,train
data/images/Pop Art/hiro_yamagata_l_a_-s_the_place.jpg,Pop Art,wikiart,Hiro Yamagata,L.A.-s the Place,XX cent.,https://www.wikiart.org/en/hiro-yamagata/not-detected-272407,pop-art,train
data/images/Pop Art/hiro_yamagata_bubbles.jpg,Pop Art,wikiart,Hiro Yamagata,Bubbles,XX cent.,https://www.wikiart.org/en/hiro-yamagata/not-detected-272409,pop-art,test
data/images/Pop Art/hiro_yamagata_collector.jpg,Pop Art,wikiart,Hiro Yamagata,Collector,XX cent.,https://www.wikiart.org/en/hiro-yamagata/not-detected-272415,pop-art,train
data/images/Pop Art/hiro_yamagata_air_show.jpg,Pop Art,wikiart,Hiro Yamagata,Air Show,XX cent.,https://www.wikiart.org/en/hiro-yamagata/not-detected-272417,pop-art,test
data/images/Pop Art/hiro_yamagata_serenade.jpg,Pop Art,wikiart,Hiro Yamagata,Serenade,XX cent.,https://www.wikiart.org/en/hiro-yamagata/not-detected-272422,pop-art,train
data/images/Pop Art/hiro_yamagata_a_path_through_the_forest.jpg,Pop Art,wikiart,Hiro Yamagata,A Path Through the Forest,XX cent.,https://www.wikiart.org/en/hiro-yamagata/a-path-through-the-forest,pop-art,test
data/images/Pop Art/hiro_yamagata_hedge_trimmer.jpg,Pop Art,wikiart,Hiro Yamagata,Hedge Trimmer,XX cent.,https://www.wikiart.org/en/hiro-yamagata/hedge-trimmer,pop-art,train
data/images/Pop Art/hiro_yamagata_joan_d_arc.jpg,Pop Art,wikiart,Hiro Yamagata,Joan d'Arc,XX cent.,https://www.wikiart.org/en/hiro-yamagata/joan-d-arc,pop-art,test
data/images/Pop Art/hiro_yamagata_snow_castle.jpg,Pop Art,wikiart,Hiro Yamagata,Snow Castle,XX cent.,https://www.wikiart.org/en/hiro-yamagata/snow-castle,pop-art,train
data/images/Pop Art/hiro_yamagata_basketball.jpg,Pop Art,wikiart,Hiro Yamagata,Basketball,XX cent.,https://www.wikiart.org/en/hiro-yamagata/basketball,pop-art,test
data/images/Pop Art/hiro_yamagata_cycling.jpg,Pop Art,wikiart,Hiro Yamagata,Cycling,XX cent.,https://www.wikiart.org/en/hiro-yamagata/cycling,pop-art,train
data/images/Pop Art/hiro_yamagata_holographic_mylar_cubes.jpg,Pop Art,wikiart,Hiro Yamagata,Holographic Mylar Cubes,XX cent.,https://www.wikiart.org/en/hiro-yamagata/holographic-mylar-cubes,pop-art,train
data/images/Pop Art/eduardo_paolozzi_real_gold.jpg,Pop Art,wikiart,Eduardo Paolozzi,Real Gold,1949,https://www.wikiart.org/en/eduardo-paolozzi/real-gold-1949,pop-art,train
data/images/Pop Art/eduardo_paolozzi_windtunnel_test.jpg,Pop Art,wikiart,Eduardo Paolozzi,Windtunnel Test,1950,https://www.wikiart.org/en/eduardo-paolozzi/windtunnel-test-1950,pop-art,test
data/images/Pop Art/eduardo_paolozzi_yours_till_the_boys_come_home.jpg,Pop Art,wikiart,Eduardo Paolozzi,Yours Till the Boys Come Home,1951,https://www.wikiart.org/en/eduardo-paolozzi/yours-till-the-boys-come-home-1951,pop-art,train
data/images/Pop Art/stuart_davis_owh__in_san_pao.jpg,Pop Art,wikiart,Stuart Davis,Owh! in San Pao,1951,https://www.wikiart.org/en/stuart-davis/owh-in-san-pao-1951,pop-art,train
data/images/Pop Art/stuart_davis_the_mellow_pad.jpg,Pop Art,wikiart,Stuart Davis,The Mellow Pad,1951,https://www.wikiart.org/en/stuart-davis/the-mellow-pad-1951,pop-art,train
data/images/Pop Art/stuart_davis_visa.jpg,Pop Art,wikiart,Stuart Davis,Visa,1951,https://www.wikiart.org/en/stuart-davis/visa-1951,pop-art,train
data/images/Pop Art/eduardo_paolozzi_bunk__evadne_in_green_dimension.jpg,Pop Art,wikiart,Eduardo Paolozzi,Bunk! Evadne in Green Dimension,1952,https://www.wikiart.org/en/eduardo-paolozzi/bunk-evadne-in-green-dimension-1952,pop-art,train
data/images/Pop Art/stuart_davis_rapt_at_rappaport_s.jpg,Pop Art,wikiart,Stuart Davis,Rapt at Rappaport's,1952,https://www.wikiart.org/en/stuart-davis/rapt-at-rappaport-s-1952,pop-art,train
data/images/Pop Art/stuart_davis_colonial_cubism.jpg,Pop Art,wikiart,Stuart Davis,Colonial Cubism,1954,https://www.wikiart.org/en/stuart-davis/colonial-cubism-1954,pop-art,test
data/images/Pop Art/roy_lichtenstein_the_valve.jpg,Pop Art,wikiart,Roy Lichtenstein,The Valve,1954,https://www.wikiart.org/en/roy-lichtenstein/the-valve-1954,pop-art,train
data/images/Pop Art/kazimierz_mikulski_z_otow_ose.jpg,Pop Art,wikiart,Kazimierz Mikulski,ZŁOTOWŁOSE,1954,https://www.wikiart.org/en/kazimierz-mikulski/zlotowlose-1954,pop-art,train
data/images/Pop Art/andy_warhol_fairy_and_christmas_ornaments.jpg,Pop Art,wikiart,Andy Warhol,Fairy and Christmas Ornaments,1953-1955,https://www.wikiart.org/en/andy-warhol/fairy-and-christmas-ornaments-1955,pop-art,train
data/images/Pop Art/nikias_skapinakis_paisagem_da_trafaria.jpg,Pop Art,wikiart,Nikias Skapinakis,Paisagem da Trafaria,1955,https://www.wikiart.org/en/nikias-skapinakis/paisagem-da-trafaria-1955,pop-art,train
data/images/Pop Art/jasper_johns_flag.jpg,Pop Art,wikiart,Jasper Johns,Flag,1955,https://www.wikiart.org/en/jasper-johns/flag,pop-art,train
data/images/Pop Art/robert_rauschenberg_untitled.jpg,Pop Art,wikiart,Robert Rauschenberg,Untitled,1955,https://www.wikiart.org/en/robert-rauschenberg/untitled-1955,pop-art,train
data/images/Pop Art/richard_hamilton_just_what_is_it_that_makes_today_s_homes_so_different__so_appea.jpg,Pop Art,wikiart,Richard Hamilton,"Just what is it that makes today's homes so different, so appealing?",1956,https://www.wikiart.org/en/richard-hamilton/http-en-wikipedia-org-wiki-file-hamilton-appealing2-jpg-1956,pop-art,train
data/images/Pop Art/andy_warhol_truman_capote.jpg,Pop Art,wikiart,Andy Warhol,Truman Capote,1956,https://www.wikiart.org/en/andy-warhol/truman-capote-1956,pop-art,train
data/images/Pop Art/peter_blake_on_the_balcony.jpg,Pop Art,wikiart,Peter Blake,On the Balcony,1955-1957,https://www.wikiart.org/en/peter-blake/on-the-balcony-1957,pop-art,train
data/images/Pop Art/jasper_johns_flag_on_orange_field.jpg,Pop Art,wikiart,Jasper Johns,Flag on Orange Field,1957,https://www.wikiart.org/en/jasper-johns/flag-on-orange-field-1957,pop-art,train
data/images/Pop Art/richard_hamilton_hers_is_a_lush_situation.jpg,Pop Art,wikiart,Richard Hamilton,Hers Is A Lush Situation,1958,https://www.wikiart.org/en/richard-hamilton/hers-is-a-lush-situation-1958,pop-art,train
data/images/Pop Art/eduardo_paolozzi_cyclops.jpg,Pop Art,wikiart,Eduardo Paolozzi,Cyclops,1958,https://www.wikiart.org/en/eduardo-paolozzi/cyclops-1958,pop-art,test
data/images/Pop Art/jasper_johns_three_flags.jpg,Pop Art,wikiart,Jasper Johns,Three Flags,1958,https://www.wikiart.org/en/jasper-johns/three-flags-1958,pop-art,train
data/images/Pop Art/deborah_azzopardi_the_great_escape.jpg,Pop Art,wikiart,Deborah Azzopardi,The Great Escape,XX cent.,https://www.wikiart.org/en/deborah-azzopardi/the-great-escape,pop-art,train
data/images/Pop Art/deborah_azzopardi_i_m_not_in_love_.jpg,Pop Art,wikiart,Deborah Azzopardi,I’m Not in Love…,XX cent.,https://www.wikiart.org/en/deborah-azzopardi/i-m-not-in-love,pop-art,train
data/images/Pop Art/deborah_azzopardi_girl_with_the_diamond_earring.jpg,Pop Art,wikiart,Deborah Azzopardi,Girl With The Diamond Earring,XX cent.,https://www.wikiart.org/en/deborah-azzopardi/girl-with-the-diamond-earring,pop-art,train
data/images/Pop Art/deborah_azzopardi_firebird.jpg,Pop Art,wikiart,Deborah Azzopardi,FIREBIRD,XX cent.,https://www.wikiart.org/en/deborah-azzopardi/firebird,pop-art,train
data/images/Pop Art/deborah_azzopardi_he_loves_me___he_loves_me_not.jpg,Pop Art,wikiart,Deborah Azzopardi,He Loves Me…. He Loves Me Not,XX cent.,https://www.wikiart.org/en/deborah-azzopardi/he-loves-me-he-loves-me-not,pop-art,train
data/images/Pop Art/roy_lichtenstein_mickey_mouse_i.jpg,Pop Art,wikiart,Roy Lichtenstein,Mickey Mouse I,1958,https://www.wikiart.org/en/roy-lichtenstein/mickey-mouse-i-1958,pop-art,test
data/images/Pop Art/peter_blake_the_fine_art_bit.jpg,Pop Art,wikiart,Peter Blake,The Fine Art Bit,1959,https://www.wikiart.org/en/peter-blake/the-fine-art-bit-1959,pop-art,test
data/images/Pop Art/ellsworth_kelly_green_form.jpg,Pop Art,wikiart,Ellsworth Kelly,Green Form,1959,https://www.wikiart.org/en/ellsworth-kelly/green-form-1959,pop-art,train
data/images/Pop Art/konrad_klapheck_precocious_girl.jpg,Pop Art,wikiart,Konrad Klapheck,Precocious Girl,1959,https://www.wikiart.org/en/konrad-klapheck/precocious-girl-1959,pop-art,train
data/images/Pop Art/alex_katz_bather.jpg,Pop Art,wikiart,Alex Katz,Bather,1959,https://www.wikiart.org/en/alex-katz/bather,pop-art,test
data/images/Pop Art/leroy_neiman_jockey.jpg,Pop Art,wikiart,LeRoy Neiman,Jockey,1960,https://www.wikiart.org/en/leroy-neiman/jockey-1960,pop-art,train
data/images/Pop Art/andy_warhol_untitled__beauty_products_.jpg,Pop Art,wikiart,Andy Warhol,Untitled (Beauty Products),1960,https://www.wikiart.org/en/andy-warhol/untitled-beauty-products-1960,pop-art,train
data/images/Pop Art/patrick_procktor_a_group_of_polish_pilots.jpg,Pop Art,wikiart,Patrick Procktor,A Group of Polish Pilots,1960,https://www.wikiart.org/en/patrick-procktor/a-group-of-polish-pilots-1960,pop-art,train
data/images/Pop Art/takato_yamamoto_maidenhead.jpg,Pop Art,wikiart,Takato Yamamoto,Maidenhead,XX cent.,https://www.wikiart.org/en/takato-yamamoto/maidenhead,pop-art,train
data/images/Pop Art/eric_massholder_hommage___vincent_van_gogh.jpg,Pop Art,wikiart,Eric Massholder,Hommage À Vincent Van Gogh,XX cent.,https://www.wikiart.org/en/erik-masskholder/hommage-a-vincent-van-gogh,pop-art,train
data/images/Pop Art/andy_warhol_telephone.jpg,Pop Art,wikiart,Andy Warhol,Telephone,1961,https://www.wikiart.org/en/andy-warhol/telephone,pop-art,train
data/images/Pop Art/richard_hamilton__he.jpg,Pop Art,wikiart,Richard Hamilton,$he,1961,https://www.wikiart.org/en/richard-hamilton/he-1961,pop-art,train
data/images/Pop Art/peter_blake_the_first_real_target_.jpg,Pop Art,wikiart,Peter Blake,The First Real Target?,1961,https://www.wikiart.org/en/peter-blake/the-first-real-target-1961,pop-art,train
data/images/Pop Art/peter_blake_self-portrait_with_badges.jpg,Pop Art,wikiart,Peter Blake,Self-Portrait with Badges,1961,https://www.wikiart.org/en/peter-blake/self-portrait-with-badges-1961,pop-art,train
data/images/Pop Art/peter_blake_tuesday.jpg,Pop Art,wikiart,Peter Blake,Tuesday,1961,https://www.wikiart.org/en/peter-blake/tuesday-1961,pop-art,train
data/images/Pop Art/peter_phillips_for_men_only___starring_mm_and_bb.jpg,Pop Art,wikiart,Peter Phillips,For Men Only – Starring MM and BB,1961,https://www.wikiart.org/en/peter-phillips/for-men-only-starring-mm-and-bb-1961,pop-art,train
data/images/Pop Art/peter_phillips_the_entertainment_machine.jpg,Pop Art,wikiart,Peter Phillips,The Entertainment Machine,1961,https://www.wikiart.org/en/peter-phillips/the-entertainment-machine-1961,pop-art,train
data/images/Pop Art/will_barnet_sleeping_child.jpg,Pop Art,wikiart,Will Barnet,Sleeping Child,1961,https://www.wikiart.org/en/will-barnet/sleeping-child-1961,pop-art,train
