file_path,label,source,artist,title,year,source_url,wikiart_style
data/images/Expressionism/edvard_munch_the_painter_jacob_bratland.jpg,Expressionism,wikiart,Edvard Munch,The Painter Jacob Bratland,1891-1892,https://www.wikiart.org/en/edvard-munch/the-painter-jacob-bratland-1892,expressionism
data/images/Expressionism/edvard_munch_by_the_deathbed__fever_.jpg,Expressionism,wikiart,Edvard Munch,By the Deathbed (Fever),1893,https://www.wikiart.org/en/edvard-munch/by-the-deathbed-fever-1893,expressionism
data/images/Expressionism/edvard_munch_dagny_juel_przybyszewska.jpg,Expressionism,wikiart,Edvard Munch,Dagny Juel Przybyszewska,1893,https://www.wikiart.org/en/edvard-munch/dagny-juel-przybyszewska-1893,expressionism
data/images/Expressionism/edvard_munch_death_in_the_sickroom.jpg,Expressionism,wikiart,Edvard Munch,Death in the sickroom,1893,https://www.wikiart.org/en/edvard-munch/death-in-the-sickroom-1893,expressionism
data/images/Expressionism/edvard_munch_the_hands.jpg,Expressionism,wikiart,Edvard Munch,The Hands,1893,https://www.wikiart.org/en/edvard-munch/the-hands-1893,expressionism
data/images/Expressionism/edvard_munch_the_scream.jpg,Expressionism,wikiart,Edvard Munch,The Scream,1893,https://www.wikiart.org/en/edvard-munch/the-scream-1893,expressionism
data/images/Expressionism/edvard_munch_young_man_and_prostitute.jpg,Expressionism,wikiart,Edvard Munch,Young Man and Prostitute,1893,https://www.wikiart.org/en/edvard-munch/young-man-and-prostitute-1893,expressionism
data/images/Expressionism/charles_maurin_ravachol.jpg,Expressionism,wikiart,Charles Maurin,Ravachol,1893,https://www.wikiart.org/en/charles-maurin/ravachol-1893,expressionism
data/images/Expressionism/edvard_munch_anxiety.jpg,Expressionism,wikiart,Edvard Munch,Anxiety,1894,https://www.wikiart.org/en/edvard-munch/anxiety-1894,expressionism
data/images/Expressionism/edvard_munch_ashes.jpg,Expressionism,wikiart,Edvard Munch,Ashes,1894,https://www.wikiart.org/en/edvard-munch/ashes-1894,expressionism
data/images/Expressionism/edvard_munch_eye_in_eye.jpg,Expressionism,wikiart,Edvard Munch,Eye in Eye,1894,https://www.wikiart.org/en/edvard-munch/eye-in-eye-1894,expressionism
data/images/Expressionism/edvard_munch_madonna.jpg,Expressionism,wikiart,Edvard Munch,Madonna,1894,https://www.wikiart.org/en/edvard-munch/madonna-1894,expressionism
data/images/Expressionism/edvard_munch_puberty.jpg,Expressionism,wikiart,Edvard Munch,Puberty,1894,https://www.wikiart.org/en/edvard-munch/puberty-1894,expressionism
data/images/Expressionism/edvard_munch_rose_and_am_lie.jpg,Expressionism,wikiart,Edvard Munch,Rose and Amélie,1894,https://www.wikiart.org/en/edvard-munch/rose-and-amélie-1894,expressionism
data/images/Expressionism/james_ensor_masks_looking_at_a_tortoise.jpg,Expressionism,wikiart,James Ensor,Masks Looking at a Tortoise,1894,https://www.wikiart.org/en/james-ensor/masks-looking-at-a-tortoise,expressionism
data/images/Expressionism/stanis_aw_wyspia_ski_portrait_tadeusz_boy_zelenski.jpg,Expressionism,wikiart,Stanisław Wyspiański,Portrait Tadeusz Boy Zelenski,1894,https://www.wikiart.org/en/stanislaw-wyspianski/stanislaw-wyspianski-portrait-tadeusz-boy-zelenski-1894,expressionism
data/images/Expressionism/magnus_enckell_portrait_of_sculptor_madeleine_jouvray.jpg,Expressionism,wikiart,Magnus Enckell,Portrait of Sculptor Madeleine Jouvray,1894,https://www.wikiart.org/en/magnus-enckell/portrait-of-sculptor-madeleine-jouvray-1894,expressionism
data/images/Expressionism/nikolai_ge_christ_head.jpg,Expressionism,wikiart,Nikolai Ge,Christ Head,XIX cent.,https://www.wikiart.org/en/nikolai-ge/christ-head,expressionism
data/images/Expressionism/edvard_munch_jealousy.jpg,Expressionism,wikiart,Edvard Munch,Jealousy,1895,https://www.wikiart.org/en/edvard-munch/jealousy-1895,expressionism
data/images/Expressionism/edvard_munch_self-portrait_with_burning_cigarette.jpg,Expressionism,wikiart,Edvard Munch,Self-Portrait with Burning Cigarette,1895,https://www.wikiart.org/en/edvard-munch/self-portrait-with-burning-cigarette-1895,expressionism
data/images/Expressionism/edvard_munch_stanislaw_przybyszewski.jpg,Expressionism,wikiart,Edvard Munch,Stanislaw Przybyszewski,1895,https://www.wikiart.org/en/edvard-munch/stanislaw-przybyszewski-1895,expressionism
data/images/Expressionism/edvard_munch_the_day_after.jpg,Expressionism,wikiart,Edvard Munch,The Day After,1894-1895,https://www.wikiart.org/en/edvard-munch/the-day-after-1895,expressionism
data/images/Expressionism/edvard_munch_the_women.jpg,Expressionism,wikiart,Edvard Munch,The Women,1895,https://www.wikiart.org/en/edvard-munch/the-women-1895,expressionism
data/images/Expressionism/edvard_munch_vampire.jpg,Expressionism,wikiart,Edvard Munch,Vampire,1895,https://www.wikiart.org/en/edvard-munch/vampire-1895,expressionism
data/images/Expressionism/kees_van_dongen_self-portrait.jpg,Expressionism,wikiart,Kees van Dongen,Self-Portrait,1895,https://www.wikiart.org/en/kees-van-dongen/self-portrait-1895,expressionism
data/images/Expressionism/albin_egger-lienz_the_artists_daughter_ila.jpg,Expressionism,wikiart,Albin Egger-Lienz,The Artists Daughter Ila,1895,https://www.wikiart.org/en/albin-egger-lienz/the-artists-daughter-ila-1895,expressionism
data/images/Expressionism/edvard_munch_ashes_ii.jpg,Expressionism,wikiart,Edvard Munch,Ashes II,1896,https://www.wikiart.org/en/edvard-munch/ashes-ii-1896,expressionism
data/images/Expressionism/edvard_munch_nude.jpg,Expressionism,wikiart,Edvard Munch,Nude,1896,https://www.wikiart.org/en/edvard-munch/nude-1896,expressionism
data/images/Expressionism/edvard_munch_paris_nude.jpg,Expressionism,wikiart,Edvard Munch,Paris Nude,1896,https://www.wikiart.org/en/edvard-munch/paris-nude-1896,expressionism
data/images/Expressionism/edvard_munch_self-portrait_i.jpg,Expressionism,wikiart,Edvard Munch,Self-Portrait I,1895-1896,https://www.wikiart.org/en/edvard-munch/self-portrait-i-1896,expressionism
data/images/Expressionism/edvard_munch_the_death_chamber.jpg,Expressionism,wikiart,Edvard Munch,The Death Chamber,1896,https://www.wikiart.org/en/edvard-munch/the-death-chamber-1896,expressionism
data/images/Expressionism/edvard_munch_the_sick_child_ii.jpg,Expressionism,wikiart,Edvard Munch,The Sick Child II,1896,https://www.wikiart.org/en/edvard-munch/the-sick-child-ii-1896,expressionism
data/images/Expressionism/frantisek_kupka_danse_macabre.jpg,Expressionism,wikiart,Frantisek Kupka,Danse Macabre,1896,https://www.wikiart.org/en/frantisek-kupka/danse-macabre-1896,expressionism
data/images/Expressionism/laszlo_mednyanszky_head_of_a_tramp.jpg,Expressionism,wikiart,Laszlo Mednyanszky,Head of a Tramp,1896,https://www.wikiart.org/en/laszlo-mednyanszky/head-of-a-tramp-1896,expressionism
data/images/Expressionism/lovis_corinth_self-portrait_with_skeleton.jpg,Expressionism,wikiart,Lovis Corinth,Self-portrait with Skeleton,1896,https://www.wikiart.org/en/lovis-corinth/self-portrait-with-skeleton-1896,expressionism
data/images/Expressionism/edvard_munch_kiss.jpg,Expressionism,wikiart,Edvard Munch,Kiss,1897,https://www.wikiart.org/en/edvard-munch/kiss-1897,expressionism
data/images/Expressionism/edvard_munch_mother_and_daughter.jpg,Expressionism,wikiart,Edvard Munch,Mother and Daughter,1897,https://www.wikiart.org/en/edvard-munch/mother-and-daughter-1897,expressionism
data/images/Expressionism/edvard_munch_the_flower_of_pain.jpg,Expressionism,wikiart,Edvard Munch,The Flower of Pain,1897,https://www.wikiart.org/en/edvard-munch/the-flower-of-pain-1897,expressionism
data/images/Expressionism/kathe_kollwitz_misery.jpg,Expressionism,wikiart,Kathe Kollwitz,Misery,1893-1897,https://www.wikiart.org/en/kathe-kollwitz/not_detected_235963,expressionism
data/images/Expressionism/kathe_kollwitz_death.jpg,Expressionism,wikiart,Kathe Kollwitz,Death,1893-1897,https://www.wikiart.org/en/kathe-kollwitz/not_detected_235964,expressionism
data/images/Expressionism/kathe_kollwitz_conspiracy.jpg,Expressionism,wikiart,Kathe Kollwitz,Conspiracy,1893-1897,https://www.wikiart.org/en/kathe-kollwitz/not_detected_235965,expressionism
data/images/Expressionism/kathe_kollwitz_revolt__by_the_gates_of_a_park_.jpg,Expressionism,wikiart,Kathe Kollwitz,Revolt (By the Gates of a Park),1897,https://www.wikiart.org/en/kathe-kollwitz/revolt-by-the-gates-of-a-park-1897,expressionism
data/images/Expressionism/kathe_kollwitz_the_end.jpg,Expressionism,wikiart,Kathe Kollwitz,The End,1897,https://www.wikiart.org/en/kathe-kollwitz/the-end-1897,expressionism
data/images/Expressionism/kathe_kollwitz_the_march_of_the_weavers_in_berlin.jpg,Expressionism,wikiart,Kathe Kollwitz,The March of the Weavers in Berlin,1897,https://www.wikiart.org/en/kathe-kollwitz/the-march-of-the-weavers-in-berlin-1897,expressionism
data/images/Expressionism/akseli_gallen-kallela_lemmink_inen_s_mother.jpg,Expressionism,wikiart,Akseli Gallen-Kallela,Lemminkäinen's Mother,1897,https://www.wikiart.org/en/akseli-gallen-kallela/lemmink-inen-s-mother-1897,expressionism
data/images/Expressionism/laszlo_mednyanszky_old_man.jpg,Expressionism,wikiart,Laszlo Mednyanszky,Old Man,1897,https://www.wikiart.org/en/laszlo-mednyanszky/old-man-1897,expressionism
data/images/Expressionism/eug_ne_grasset_la_morphiniste.jpg,Expressionism,wikiart,Eugène Grasset,La Morphiniste,1897,https://www.wikiart.org/en/eug-ne-grasset/la-morphiniste-1897,expressionism
data/images/Expressionism/james_ensor_death_and_the_masks.jpg,Expressionism,wikiart,James Ensor,Death and the Masks,1897,https://www.wikiart.org/en/james-ensor/death-and-the-masks-1897,expressionism
data/images/Expressionism/edvard_munch_man_and_woman.jpg,Expressionism,wikiart,Edvard Munch,Man and Woman,1898,https://www.wikiart.org/en/edvard-munch/man-and-woman-1898,expressionism
data/images/Expressionism/laszlo_mednyanszky_absinth_drinker.jpg,Expressionism,wikiart,Laszlo Mednyanszky,Absinth Drinker,1898,https://www.wikiart.org/en/laszlo-mednyanszky/absinth-drinker-1898,expressionism
data/images/Expressionism/filipp_malyavin_portrait_of_daria_ivanovna_tatarintseva.jpg,Expressionism,wikiart,Filipp Malyavin,Portrait of Daria Ivanovna Tatarintseva,1898,https://www.wikiart.org/en/filipp-malyavin/portrait-of-daria-ivanovna-tatarintseva-1898,expressionism
data/images/Expressionism/paula_modersohn-becker_composition_sketch_for_seated_old_woman.jpg,Expressionism,wikiart,Paula Modersohn-Becker,Composition sketch for Seated Old Woman,1898,https://www.wikiart.org/en/paula-modersohn-becker/composition-sketch-for-seated-old-1898,expressionism
data/images/Expressionism/paula_modersohn-becker_portrait_of_an_old_woman.jpg,Expressionism,wikiart,Paula Modersohn-Becker,Portrait of an old woman,1898,https://www.wikiart.org/en/paula-modersohn-becker/portrait-of-an-old-woman,expressionism
data/images/Expressionism/paula_modersohn-becker_self_portrait.jpg,Expressionism,wikiart,Paula Modersohn-Becker,Self portrait,1898,https://www.wikiart.org/en/paula-modersohn-becker/self-portrait,expressionism
data/images/Expressionism/carl_hols_e_woman_in_an_interior_with_a_mirror.jpg,Expressionism,wikiart,Carl Holsøe,Woman in an Interior with a Mirror,1898,https://www.wikiart.org/en/carl-holsoe/woman-in-an-interior-with-a-mirror-1898,expressionism
data/images/Expressionism/stanis_aw_wyspia_ski_lucjan_rydel.jpg,Expressionism,wikiart,Stanisław Wyspiański,Lucjan Rydel,1898,https://www.wikiart.org/en/stanislaw-wyspianski/wyspianski-lucjan-rydel-1898,expressionism
data/images/Expressionism/edvard_munch_man_bathing.jpg,Expressionism,wikiart,Edvard Munch,Man Bathing,1899,https://www.wikiart.org/en/edvard-munch/man-bathing-1899,expressionism
data/images/Expressionism/henri_matisse_still_life_with_oranges_ii.jpg,Expressionism,wikiart,Henri Matisse,Still Life with Oranges II,1899,https://www.wikiart.org/en/henri-matisse/still-life-with-oranges-ii-1899,expressionism
data/images/Expressionism/pablo_picasso_la_chata.jpg,Expressionism,wikiart,Pablo Picasso,La chata,1899,https://www.wikiart.org/en/pablo-picasso/la-chata-1899,expressionism
data/images/Expressionism/kathe_kollwitz_gretchen.jpg,Expressionism,wikiart,Kathe Kollwitz,Gretchen,1899,https://www.wikiart.org/en/kathe-kollwitz/not_detected_235967,expressionism
data/images/Expressionism/kathe_kollwitz_pregnant_woman_with_folded_hands.jpg,Expressionism,wikiart,Kathe Kollwitz,Pregnant woman with folded hands,1898-1899,https://www.wikiart.org/en/kathe-kollwitz/not_detected_235969,expressionism
data/images/Expressionism/laszlo_mednyanszky_in_the_tavern.jpg,Expressionism,wikiart,Laszlo Mednyanszky,In the Tavern,1899,https://www.wikiart.org/en/laszlo-mednyanszky/in-the-tavern-1899,expressionism
data/images/Expressionism/paula_modersohn-becker_gray_landscape_with_marsh_channel.jpg,Expressionism,wikiart,Paula Modersohn-Becker,Gray landscape with marsh channel,1899,https://www.wikiart.org/en/paula-modersohn-becker/gray-landscape-with-marsh-channel-1899,expressionism
data/images/Expressionism/paula_modersohn-becker_male_nude_standing.jpg,Expressionism,wikiart,Paula Modersohn-Becker,Male nude standing,1899,https://www.wikiart.org/en/paula-modersohn-becker/male-nude-standing-1899,expressionism
data/images/Cubism/paul_cezanne_forest.jpg,Cubism,wikiart,Paul Cezanne,Forest,1894,https://www.wikiart.org/en/paul-cezanne/forest-1894,cubism
data/images/Cubism/paul_cezanne_house_and_trees.jpg,Cubism,wikiart,Paul Cezanne,House and Trees,1894,https://www.wikiart.org/en/paul-cezanne/house-and-trees-1894,cubism
data/images/Cubism/paul_cezanne_bibemus__the_red_rock.jpg,Cubism,wikiart,Paul Cezanne,Bibemus. The Red Rock,1897,https://www.wikiart.org/en/paul-cezanne/bibemus-the-red-rock-1897,cubism
data/images/Cubism/paul_cezanne_mont_sainte-victoire.jpg,Cubism,wikiart,Paul Cezanne,Mont Sainte-Victoire,1897,https://www.wikiart.org/en/paul-cezanne/mont-sainte-victoire-1897,cubism
data/images/Cubism/paul_cezanne_study_of_bathers.jpg,Cubism,wikiart,Paul Cezanne,Study of Bathers,1898,https://www.wikiart.org/en/paul-cezanne/study-of-bathers,cubism
data/images/Cubism/paul_cezanne_in_the_park_of_chateau_noir.jpg,Cubism,wikiart,Paul Cezanne,In the Park of Chateau Noir,1900,https://www.wikiart.org/en/paul-cezanne/in-the-park-of-chateau-noir-1900,cubism
data/images/Cubism/paul_cezanne_trees_by_the_water.jpg,Cubism,wikiart,Paul Cezanne,Trees by the Water,1900,https://www.wikiart.org/en/paul-cezanne/trees-by-the-water-1900,cubism
data/images/Cubism/c__r__w__nevinson_the_weir__charenton.jpg,Cubism,wikiart,C. R. W. Nevinson,"The Weir, Charenton",1900,https://www.wikiart.org/en/c-r-w-nevinson/the-weir-charenton-1900,cubism
data/images/Cubism/fernand_leger_portrait_of_andre_mare.jpg,Cubism,wikiart,Fernand Leger,Portrait of Andre Mare,1901,https://www.wikiart.org/en/fernand-leger/portrait-of-andre-mare-1901,cubism
data/images/Cubism/paul_cezanne_corner_of_quarry.jpg,Cubism,wikiart,Paul Cezanne,Corner of Quarry,1902,https://www.wikiart.org/en/paul-cezanne/corner-of-quarry,cubism
data/images/Cubism/paul_cezanne_still_life_apples__a_bottle_and_chairback.jpg,Cubism,wikiart,Paul Cezanne,"Still Life Apples, a Bottle and Chairback",1902,https://www.wikiart.org/en/paul-cezanne/still-life-apples-a-bottle-and-chairback,cubism
data/images/Cubism/fernand_leger_portrait_of_henry_viel__a_friend_of_painter_fernand_leger.jpg,Cubism,wikiart,Fernand Leger,"Portrait of Henry Viel, a friend of painter Fernand Leger",1903,https://www.wikiart.org/en/fernand-leger/portrait-of-henry-viel-a-friend-of-painter-fernand-leger-1903,cubism
data/images/Cubism/paul_cezanne_still_life_with_three_skulls.jpg,Cubism,wikiart,Paul Cezanne,Still life with three skulls,1903,https://www.wikiart.org/en/paul-cezanne/still-life-with-three-skulls,cubism
data/images/Cubism/paul_cezanne_forest_near_the_rocky_caves_above_the_chateau_noir.jpg,Cubism,wikiart,Paul Cezanne,Forest near the rocky caves above the Chateau Noir,1904,https://www.wikiart.org/en/paul-cezanne/forest-near-the-rocky-caves-above-the-chateau-noir-1904,cubism
data/images/Cubism/andre_derain_baker_s_hotel.jpg,Cubism,wikiart,Andre Derain,Baker's hotel,1904,https://www.wikiart.org/en/andre-derain/baker-s-hotel,cubism
data/images/Cubism/guilherme_de_santa-rita_orfeu_nos_infernos__detail_.jpg,Cubism,wikiart,Guilherme de Santa-Rita,Orfeu nos Infernos (detail),1904,https://www.wikiart.org/en/guilherme-de-santa-rita/orfeu-nos-infernos-detail-1904,cubism
data/images/Cubism/guilherme_de_santa-rita_orfeu_nos_infernos.jpg,Cubism,wikiart,Guilherme de Santa-Rita,Orfeu nos Infernos,1904,https://www.wikiart.org/en/guilherme-de-santa-rita/orfeu-nos-infernos-1904,cubism
data/images/Cubism/paul_cezanne_montagne_sainte-victoire_and_the_black_chateau.jpg,Cubism,wikiart,Paul Cezanne,Montagne Sainte-Victoire and the Black Chateau,1905,https://www.wikiart.org/en/paul-cezanne/montagne-sainte-victoire-and-the-black-chateau,cubism
data/images/Cubism/paul_cezanne_montagne_sainte-victoire_from_lauves.jpg,Cubism,wikiart,Paul Cezanne,Montagne Sainte-Victoire from Lauves,1905,https://www.wikiart.org/en/paul-cezanne/montagne-sainte-victoire-from-lauves,cubism
data/images/Cubism/paul_cezanne_riverbanks.jpg,Cubism,wikiart,Paul Cezanne,Riverbanks,1905,https://www.wikiart.org/en/paul-cezanne/riverbanks-1905,cubism
data/images/Cubism/paul_cezanne_the_bend_in_the_road.jpg,Cubism,wikiart,Paul Cezanne,The Bend in the road,1905,https://www.wikiart.org/en/paul-cezanne/the-bend-in-the-road,cubism
data/images/Cubism/paul_cezanne_bend_in_forest_road.jpg,Cubism,wikiart,Paul Cezanne,Bend in Forest Road,1906,https://www.wikiart.org/en/paul-cezanne/bend-in-forest-road-1906,cubism
data/images/Cubism/paul_cezanne_large_bathers.jpg,Cubism,wikiart,Paul Cezanne,Large Bathers,1900-1906,https://www.wikiart.org/en/paul-cezanne/large-bathers-1906,cubism
data/images/Cubism/paul_cezanne_river_at_the_bridge_of_the_three_sources.jpg,Cubism,wikiart,Paul Cezanne,River at the bridge of the three sources,1906,https://www.wikiart.org/en/paul-cezanne/river-at-the-bridge-of-the-three-sources-1906,cubism
data/images/Cubism/paul_cezanne_still_life_with_green_melon.jpg,Cubism,wikiart,Paul Cezanne,Still Life with Green Melon,1906,https://www.wikiart.org/en/paul-cezanne/still-life-with-green-melon,cubism
data/images/Cubism/paul_cezanne_the_garden_terrace_at_les_lauves.jpg,Cubism,wikiart,Paul Cezanne,The Garden Terrace at Les Lauves,1906,https://www.wikiart.org/en/paul-cezanne/the-garden-terrace-at-les-lauves-1906,cubism
data/images/Abstract/vahram_gayfedjian_abstract_motive.jpg,Abstract,wikiart,Vahram Gayfedjian,Abstract motive,1905,https://www.wikiart.org/en/vahram-gaifedjyan/abstract-motive,abstract-expressionism
data/images/Abstract/hilma_af_klint_the_large_figure_paintings__nr_5.jpg,Abstract,wikiart,Hilma af Klint,"The Large Figure Paintings, nr 5",1907,https://www.wikiart.org/en/hilma-af-klint/the-large-figure-paintings-nr-5-1907,abstract-expressionism
data/images/Abstract/miriam_schapiro_autobiography.jpg,Abstract,wikiart,Miriam Schapiro,Autobiography,XX cent.,https://www.wikiart.org/en/miriam-schapiro/autobiography,abstract-expressionism
data/images/Abstract/miriam_schapiro_pandora.jpg,Abstract,wikiart,Miriam Schapiro,Pandora,XX cent.,https://www.wikiart.org/en/miriam-schapiro/pandora,abstract-expressionism
data/images/Abstract/miriam_schapiro_we_live_in_her_dreams.jpg,Abstract,wikiart,Miriam Schapiro,We Live in Her Dreams,XX cent.,https://www.wikiart.org/en/miriam-schapiro/we-live-in-her-dreams,abstract-expressionism
data/images/Abstract/marcel_barbeau_at_the_chateau_d_argol.jpg,Abstract,wikiart,Marcel Barbeau,At the Chateau d’Argol,XX cent.,https://www.wikiart.org/en/marcel-barbeau/at-the-chateau-d-argol,abstract-expressionism
data/images/Abstract/martin_chirino_spiral.jpg,Abstract,wikiart,Martin Chirino,Spiral,XX cent.,https://www.wikiart.org/en/martin-chirino/spiral,abstract-expressionism
data/images/Abstract/julio_pomar_banhos_turcos.jpg,Abstract,wikiart,Julio Pomar,Banhos turcos,XX cent.,https://www.wikiart.org/en/julio-pomar/banhos-turcos,abstract-expressionism
data/images/Abstract/yayoi_kusama_nets_70.jpg,Abstract,wikiart,Yayoi Kusama,Nets 70,XX cent.,https://www.wikiart.org/en/yayoi-kusama/nets-70,abstract-expressionism
data/images/Abstract/jasper_johns_cicada.jpg,Abstract,wikiart,Jasper Johns,Cicada,XX cent.,https://www.wikiart.org/en/jasper-johns/cicada,abstract-expressionism
data/images/Abstract/jasper_johns_dancers_on_a_plane.jpg,Abstract,wikiart,Jasper Johns,Dancers on a Plane,XX cent.,https://www.wikiart.org/en/jasper-johns/dancers-on-a-plane,abstract-expressionism
data/images/Abstract/jasper_johns_device.jpg,Abstract,wikiart,Jasper Johns,Device,XX cent.,https://www.wikiart.org/en/jasper-johns/device,abstract-expressionism
data/images/Abstract/jasper_johns_map.jpg,Abstract,wikiart,Jasper Johns,Map,XX cent.,https://www.wikiart.org/en/jasper-johns/map,abstract-expressionism
data/images/Abstract/jasper_johns_painting_with_two_balls.jpg,Abstract,wikiart,Jasper Johns,Painting with Two Balls,XX cent.,https://www.wikiart.org/en/jasper-johns/painting-with-two-balls,abstract-expressionism
data/images/Abstract/jasper_johns_scent.jpg,Abstract,wikiart,Jasper Johns,Scent,XX cent.,https://www.wikiart.org/en/jasper-johns/scent,abstract-expressionism
data/images/Abstract/paul_klee_hitler.jpg,Abstract,wikiart,Paul Klee,Hitler,1931,https://www.wikiart.org/en/paul-klee/hitler-1931,abstract-expressionism
data/images/Abstract/gerhard_richter_courbet.jpg,Abstract,wikiart,Gerhard Richter,Courbet,XX cent.,https://www.wikiart.org/en/gerhard-richter/courbet,abstract-expressionism
data/images/Abstract/alphonse_allais_first_communion_of_anaemic_young_girls_in_the_snow.jpg,Abstract,wikiart,Alphonse Allais,First Communion of Anaemic Young Girls in the Snow,1883,https://www.wikiart.org/en/alphonse-allais/first-communion-of-anaemic-young-girls-in-the-snow,abstract-art
data/images/Abstract/alphonse_allais_apoplectic_cardinals_harvesting_tomatoes_on_the_shore_of_the_red.jpg,Abstract,wikiart,Alphonse Allais,Apoplectic Cardinals Harvesting Tomatoes on the Shore of the Red Sea (Study of the Aurora Borealis),1884,https://www.wikiart.org/en/alphonse-allais/apoplectic-cardinals-harvesting-tomatoes-on-the-shore-of-the-red-sea-study-of-the-aurora,abstract-art
data/images/Abstract/alphonse_allais_band_of_greyfriars_in_the_fog__band_of_dusty_drunks_in_the_fog_.jpg,Abstract,wikiart,Alphonse Allais,Band of Greyfriars in the Fog (Band Of Dusty Drunks In The Fog),1884,https://www.wikiart.org/en/alphonse-allais/band-of-greyfriars-in-the-fog-band-of-dusty-drunks-in-the-fog,abstract-art
data/images/Abstract/alphonse_allais_negroes_fighting_in_a_tunnel_by_night.jpg,Abstract,wikiart,Alphonse Allais,Negroes Fighting in a Tunnel by Night,1884,https://www.wikiart.org/en/alphonse-allais/negroes-fighting-in-a-tunnel-by-night,abstract-art
data/images/Abstract/alphonse_allais_some_pimps__known_as_green_backs__on_their_bellies_in_the_grass_.jpg,Abstract,wikiart,Alphonse Allais,"Some Pimps, Known as Green Backs, on their Bellies in the Grass, Drinking Absinthe",1884,https://www.wikiart.org/en/alphonse-allais/some-pimps-known-as-green-backs-on-their-bellies-in-the-grass-drinking-absinthe,abstract-art
data/images/Abstract/henri_matisse_portrait_of_belivscqua.jpg,Abstract,wikiart,Henri Matisse,Portrait Of Belivscqua,1903,https://www.wikiart.org/en/henri-matisse/portrait-of-belivscqua-1903,abstract-art
data/images/Abstract/henri_matisse_notre_dame.jpg,Abstract,wikiart,Henri Matisse,Notre Dame,1904,https://www.wikiart.org/en/henri-matisse/notre-dame-1904,abstract-art
data/images/Abstract/hilma_af_klint_de_tio_st_rsta__n__2_barnaaldern.jpg,Abstract,wikiart,Hilma af Klint,"De tio största, n° 2 Barnaaldern",1907,https://www.wikiart.org/en/hilma-af-klint/de-tio-st-rsta-n-2-barnaaldern-1907,abstract-art
data/images/Abstract/wassily_kandinsky_improvisation_4.jpg,Abstract,wikiart,Wassily Kandinsky,Improvisation 4,1909,https://www.wikiart.org/en/wassily-kandinsky/improvisation-4-1909,abstract-art
data/images/Abstract/wassily_kandinsky_study_for_improvisation_8.jpg,Abstract,wikiart,Wassily Kandinsky,Study for Improvisation 8,1909,https://www.wikiart.org/en/wassily-kandinsky/study-for-improvisation-8-1909,abstract-art
data/images/Abstract/wassily_kandinsky_glass_painting_with_the_sun__small_pleasures_.jpg,Abstract,wikiart,Wassily Kandinsky,Glass Painting with the Sun (Small Pleasures),1910,https://www.wikiart.org/en/wassily-kandinsky/glass-painting-with-the-sun-small-pleasures-1910,abstract-art
data/images/Abstract/wassily_kandinsky_improvisation_11.jpg,Abstract,wikiart,Wassily Kandinsky,Improvisation 11,1910,https://www.wikiart.org/en/wassily-kandinsky/improvisation-11-1910,abstract-art
data/images/Abstract/wassily_kandinsky_improvisation_12__rider_.jpg,Abstract,wikiart,Wassily Kandinsky,Improvisation 12 (Rider),1910,https://www.wikiart.org/en/wassily-kandinsky/improvisation-12-rider-1910,abstract-art
data/images/Abstract/wassily_kandinsky_improvisation_14.jpg,Abstract,wikiart,Wassily Kandinsky,Improvisation 14,1910,https://www.wikiart.org/en/wassily-kandinsky/improvisation-xiv-1910,abstract-art
data/images/Abstract/wassily_kandinsky_study_for__composition_ii_.jpg,Abstract,wikiart,Wassily Kandinsky,"Study for ""Composition II""",1910,https://www.wikiart.org/en/wassily-kandinsky/study-to-composition-ii-1910,abstract-art
data/images/Abstract/gerardo_dottori_explosion_of_red_on_green.jpg,Abstract,wikiart,Gerardo Dottori,Explosion of Red on Green,1910,https://www.wikiart.org/en/gerardo-dottori/explosion-of-red-on-green-1910,abstract-art
data/images/Abstract/wassily_kandinsky_improvisation_10.jpg,Abstract,wikiart,Wassily Kandinsky,Improvisation 10,1910,https://www.wikiart.org/en/wassily-kandinsky/improvisation-10-1910,abstract-art
data/images/Abstract/wassily_kandinsky_composition_v.jpg,Abstract,wikiart,Wassily Kandinsky,Composition V,1911,https://www.wikiart.org/en/wassily-kandinsky/composition-v-1911,abstract-art
data/images/Abstract/wassily_kandinsky_improvisation_19.jpg,Abstract,wikiart,Wassily Kandinsky,Improvisation 19,1911,https://www.wikiart.org/en/wassily-kandinsky/improvisation-19-1911,abstract-art
data/images/Abstract/wassily_kandinsky_romantic_landscape.jpg,Abstract,wikiart,Wassily Kandinsky,Romantic landscape,1911,https://www.wikiart.org/en/wassily-kandinsky/romantic-landscape-1911,abstract-art
data/images/Abstract/wassily_kandinsky_an_angel_of_the_last_judgement.jpg,Abstract,wikiart,Wassily Kandinsky,An angel of the Last Judgement,1911,https://www.wikiart.org/en/wassily-kandinsky/an-angel-of-the-last-judgement-1911,abstract-art
data/images/Abstract/wassily_kandinsky_picture_with_a_circle.jpg,Abstract,wikiart,Wassily Kandinsky,Picture with a circle,1911,https://www.wikiart.org/en/wassily-kandinsky/picture-with-a-circle-1911,abstract-art
data/images/Abstract/wassily_kandinsky_black_spot.jpg,Abstract,wikiart,Wassily Kandinsky,Black spot,1912,https://www.wikiart.org/en/wassily-kandinsky/black-spot-1912,abstract-art
